observer.initials,study_id,observation_id,first_author,doi,title,year,journal,exp_year,country,exp_lat,exp_long,site,basin,collection_lat,collection_long,collection_mon,collection_year,organism,no_spp,life_stage,source,species_name,exp_iv,trt_no,trt_name,row_no_per_study,other_variables_measured,list_all_variables_measured,flow_rate,multiple_stressor,multiple_stressor_combo,trt_replicate,org_no,host_genotyped,no_genotypes,col_rep,time_zero,feeding,heal_time,acclimation,acclimation_time,stressor_duration,stressor_duration_days,observation_delay,heat.control,temp_exposure,temp_variability,temp_data_availability,temp_filename,collection_temp,control_temp,observation_heating_type,observation_temp,thermal_history,lab_stress,dhd_report,heating_rate_record,heating_duration_record,max_heating_duration_record,heating_exposure_type,light_type,tank,light_intensity,par,max_light_intensity,light_cycle,response_variable,sym,sym_method,hemo,sym_method_citation,totalchl,chla,chlc,chl_method,chl_method_citation,totalchlpcell,chlapcell,chlpcell_method_report,sa_method,sa_citation,fvfm,fvfm_name,dark_adapt,fvfm_time,dark_adapt_time,ros,ros_type,ros_method,ros_citation,raw_data,email,note,genus
AU,S0032,OBO5017,Chase,doi.org/10.1371/journal.pone.0208545,Coral-dwelling fish moderate bleaching susceptibility of coral hosts,2018,Plos One,2015,Australia,-14.41,145.27,Lizard Island lagoon,Pacific,-14.405307,145.263782,May,2015,coral,2,adult,L,Pocillopora damicornis,"T, Fish, M, Bleaching Conditions, Site",Lab: 2 temp x 2 fish x 28 timepoints = 112. Field: Non-Bleaching: Fish and No fish = 2 Bleaching: 4 sites x 2 fish = 8 -> 112+2+8 = 122,Lab_Amb_NoFish_Day33,122,YES,L,0.0167,NO,,2,NR,NO,NR,NR,NO,YES,0,YES,14,,,0,CONTROL,CONSTANT,NO,NO,S0032_OBO5017_temp.csv,NR,24.25,BEFORE,24,COMMON,NO,C,C,C,C,,NATURAL,OUTDOOR,NR,NR,350,NR,F,,,,,,,,,,"",,,,,0.7,Maximum photochemical efficiency,YES,Nighttime,150,"",,,,YES,Tory.chase@my.jcu.edu.au,Depth 0-4m. Ambient temp was 23.5-25 depending on time of day. So I use the average 24.25 as the control temp.,Pocil
AU,S0032,OBO5018,Chase,doi.org/10.1371/journal.pone.0208545,Coral-dwelling fish moderate bleaching susceptibility of coral hosts,2018,Plos One,2015,Australia,-14.41,145.27,Lizard Island lagoon,Pacific,-14.405307,145.263782,May,2015,coral,2,adult,L,Pocillopora damicornis,"T, Fish, M, Bleaching Conditions, Site",Lab: 2 temp x 2 fish x 28 timepoints = 112. Field: Non-Bleaching: Fish and No fish = 2 Bleaching: 4 sites x 2 fish = 8 -> 112+2+8 = 122,Lab_Amb_NoFish_Day34,122,YES,L,0.0167,NO,,2,NR,NO,NR,NR,NO,YES,0,YES,14,,,0,CONTROL,CONSTANT,NO,NO,S0032_OBO5018_temp.csv,NR,24.25,BEFORE,25,COMMON,NO,C,C,C,C,,NATURAL,OUTDOOR,NR,NR,350,NR,F,,,,,,,,,,"",,,,,0.7,Maximum photochemical efficiency,YES,Nighttime,150,"",,,,YES,Tory.chase@my.jcu.edu.au,Depth 0-4m. Ambient temp was 23.5-25 depending on time of day. So I use the average 24.25 as the control temp.,Pocil
AU,S0032,OBO5019,Chase,doi.org/10.1371/journal.pone.0208545,Coral-dwelling fish moderate bleaching susceptibility of coral hosts,2018,Plos One,2015,Australia,-14.41,145.27,Lizard Island lagoon,Pacific,-14.405307,145.263782,May,2015,coral,2,adult,L,Pocillopora damicornis,"T, Fish, M, Bleaching Conditions, Site",Lab: 2 temp x 2 fish x 28 timepoints = 112. Field: Non-Bleaching: Fish and No fish = 2 Bleaching: 4 sites x 2 fish = 8 -> 112+2+8 = 122,Lab_Amb_NoFish_Day35,122,YES,L,0.0167,NO,,2,NR,NO,NR,NR,NO,YES,0,YES,14,,,0,CONTROL,CONSTANT,NO,NO,S0032_OBO5019_temp.csv,NR,24.25,BEFORE,24,COMMON,NO,C,C,C,C,,NATURAL,OUTDOOR,NR,NR,350,NR,F,,,,,,,,,,"",,,,,0.69,Maximum photochemical efficiency,YES,Nighttime,150,"",,,,YES,Tory.chase@my.jcu.edu.au,Depth 0-4m. Ambient temp was 23.5-25 depending on time of day. So I use the average 24.25 as the control temp.,Pocil
AU,S0032,OBO5020,Chase,doi.org/10.1371/journal.pone.0208545,Coral-dwelling fish moderate bleaching susceptibility of coral hosts,2018,Plos One,2015,Australia,-14.41,145.27,Lizard Island lagoon,Pacific,-14.405307,145.263782,May,2015,coral,2,adult,L,Pocillopora damicornis,"T, Fish, M, Bleaching Conditions, Site",Lab: 2 temp x 2 fish x 28 timepoints = 112. Field: Non-Bleaching: Fish and No fish = 2 Bleaching: 4 sites x 2 fish = 8 -> 112+2+8 = 122,Lab_Amb_NoFish_Day37,122,YES,L,0.0167,NO,,2,NR,NO,NR,NR,NO,YES,0,YES,14,,,0,CONTROL,CONSTANT,NO,NO,S0032_OBO5020_temp.csv,NR,24.25,BEFORE,25,COMMON,NO,C,C,C,C,,NATURAL,OUTDOOR,NR,NR,350,NR,SCF,0.883667,Neubauer Hemocytometry,6,NR,1.8,,,Spectrophotometric equations,"Jeffrey and Humphrey, 1975",2.59,,C,Wax method,"Marsh, 1970",0.68,Maximum photochemical efficiency,YES,Nighttime,150,"",,,,YES,Tory.chase@my.jcu.edu.au,Depth 0-4m. Ambient temp was 23.5-25 depending on time of day. So I use the average 24.25 as the control temp.,Pocil
AU,S0032,OBO5021,Chase,doi.org/10.1371/journal.pone.0208545,Coral-dwelling fish moderate bleaching susceptibility of coral hosts,2018,Plos One,2015,Australia,-14.41,145.27,Lizard Island lagoon,Pacific,-14.405307,145.263782,May,2015,coral,2,adult,L,Pocillopora damicornis,"T, Fish, M, Bleaching Conditions, Site",Lab: 2 temp x 2 fish x 28 timepoints = 112. Field: Non-Bleaching: Fish and No fish = 2 Bleaching: 4 sites x 2 fish = 8 -> 112+2+8 = 122,Lab_Amb_NoFish_Day38,122,YES,L,0.0167,NO,,2,NR,NO,NR,NR,NO,YES,0,YES,14,,,0,CONTROL,CONSTANT,NO,NO,S0032_OBO5021_temp.csv,NR,24.25,BEFORE,24,COMMON,NO,C,C,C,C,,NATURAL,OUTDOOR,NR,NR,350,NR,F,,,,,,,,,,"",,,,,0.68,Maximum photochemical efficiency,YES,Nighttime,150,"",,,,YES,Tory.chase@my.jcu.edu.au,Depth 0-4m. Ambient temp was 23.5-25 depending on time of day. So I use the average 24.25 as the control temp.,Pocil
AU,S0032,OBO5022,Chase,doi.org/10.1371/journal.pone.0208545,Coral-dwelling fish moderate bleaching susceptibility of coral hosts,2018,Plos One,2015,Australia,-14.41,145.27,Lizard Island lagoon,Pacific,-14.405307,145.263782,May,2015,coral,2,adult,L,Pocillopora damicornis,"T, Fish, M, Bleaching Conditions, Site",Lab: 2 temp x 2 fish x 28 timepoints = 112. Field: Non-Bleaching: Fish and No fish = 2 Bleaching: 4 sites x 2 fish = 8 -> 112+2+8 = 122,Lab_Amb_NoFish_Day44,122,YES,L,0.0167,NO,,2,NR,NO,NR,NR,NO,YES,0,YES,14,,,0,CONTROL,CONSTANT,NO,NO,S0032_OBO5022_temp.csv,NR,24.25,BEFORE,24,COMMON,NO,C,C,C,C,,NATURAL,OUTDOOR,NR,NR,350,NR,F,,,,,,,,,,"",,,,,0.68,Maximum photochemical efficiency,YES,Nighttime,150,"",,,,YES,Tory.chase@my.jcu.edu.au,Depth 0-4m. Ambient temp was 23.5-25 depending on time of day. So I use the average 24.25 as the control temp.,Pocil
AU,S0032,OBO5023,Chase,doi.org/10.1371/journal.pone.0208545,Coral-dwelling fish moderate bleaching susceptibility of coral hosts,2018,Plos One,2015,Australia,-14.41,145.27,Lizard Island lagoon,Pacific,-14.405307,145.263782,May,2015,coral,2,adult,L,Pocillopora damicornis,"T, Fish, M, Bleaching Conditions, Site",Lab: 2 temp x 2 fish x 28 timepoints = 112. Field: Non-Bleaching: Fish and No fish = 2 Bleaching: 4 sites x 2 fish = 8 -> 112+2+8 = 122,Lab_Amb_NoFish_Day47,122,YES,L,0.0167,NO,,2,NR,NO,NR,NR,NO,YES,0,YES,14,,,0,CONTROL,CONSTANT,NO,NO,S0032_OBO5023_temp.csv,NR,24.25,BEFORE,24,COMMON,NO,C,C,C,C,,NATURAL,OUTDOOR,NR,NR,350,NR,F,,,,,,,,,,"",,,,,0.68,Maximum photochemical efficiency,YES,Nighttime,150,"",,,,YES,Tory.chase@my.jcu.edu.au,Depth 0-4m. Ambient temp was 23.5-25 depending on time of day. So I use the average 24.25 as the control temp.,Pocil
AU,S0032,OBO5024,Chase,doi.org/10.1371/journal.pone.0208545,Coral-dwelling fish moderate bleaching susceptibility of coral hosts,2018,Plos One,2015,Australia,-14.41,145.27,Lizard Island lagoon,Pacific,-14.405307,145.263782,May,2015,coral,2,adult,L,Pocillopora damicornis,"T, Fish, M, Bleaching Conditions, Site",Lab: 2 temp x 2 fish x 28 timepoints = 112. Field: Non-Bleaching: Fish and No fish = 2 Bleaching: 4 sites x 2 fish = 8 -> 112+2+8 = 122,Lab_Amb_NoFish_Day50,122,YES,L,0.0167,NO,,2,NR,NO,NR,NR,NO,YES,0,YES,14,,,0,CONTROL,CONSTANT,NO,NO,S0032_OBO5024_temp.csv,NR,24.25,BEFORE,24,COMMON,NO,C,C,C,C,,NATURAL,OUTDOOR,NR,NR,350,NR,F,,,,,,,,,,"",,,,,0.69,Maximum photochemical efficiency,YES,Nighttime,150,"",,,,YES,Tory.chase@my.jcu.edu.au,Depth 0-4m. Ambient temp was 23.5-25 depending on time of day. So I use the average 24.25 as the control temp.,Pocil
AU,S0032,OBO5025,Chase,doi.org/10.1371/journal.pone.0208545,Coral-dwelling fish moderate bleaching susceptibility of coral hosts,2018,Plos One,2015,Australia,-14.41,145.27,Lizard Island lagoon,Pacific,-14.405307,145.263782,May,2015,coral,2,adult,L,Pocillopora damicornis,"T, Fish, M, Bleaching Conditions, Site",Lab: 2 temp x 2 fish x 28 timepoints = 112. Field: Non-Bleaching: Fish and No fish = 2 Bleaching: 4 sites x 2 fish = 8 -> 112+2+8 = 122,Lab_Amb_NoFish_Day54,122,YES,L,0.0167,NO,,2,NR,NO,NR,NR,NO,YES,0,YES,14,,,0,CONTROL,CONSTANT,NO,NO,S0032_OBO5025_temp.csv,NR,24.25,BEFORE,24,COMMON,NO,C,C,C,C,,NATURAL,OUTDOOR,NR,NR,350,NR,F,,,,,,,,,,"",,,,,0.67,Maximum photochemical efficiency,YES,Nighttime,150,"",,,,YES,Tory.chase@my.jcu.edu.au,Depth 0-4m. Ambient temp was 23.5-25 depending on time of day. So I use the average 24.25 as the control temp.,Pocil
AU,S0032,OBO5026,Chase,doi.org/10.1371/journal.pone.0208545,Coral-dwelling fish moderate bleaching susceptibility of coral hosts,2018,Plos One,2015,Australia,-14.41,145.27,Lizard Island lagoon,Pacific,-14.405307,145.263782,May,2015,coral,2,adult,L,Pocillopora damicornis,"T, Fish, M, Bleaching Conditions, Site",Lab: 2 temp x 2 fish x 28 timepoints = 112. Field: Non-Bleaching: Fish and No fish = 2 Bleaching: 4 sites x 2 fish = 8 -> 112+2+8 = 122,Lab_Amb_NoFish_Day58,122,YES,L,0.0167,NO,,2,NR,NO,NR,NR,NO,YES,0,YES,14,,,0,CONTROL,CONSTANT,NO,NO,S0032_OBO5026_temp.csv,NR,24.25,BEFORE,25,COMMON,NO,C,C,C,C,,NATURAL,OUTDOOR,NR,NR,350,NR,F,,,,,,,,,,"",,,,,0.69,Maximum photochemical efficiency,YES,Nighttime,150,"",,,,YES,Tory.chase@my.jcu.edu.au,Depth 0-4m. Ambient temp was 23.5-25 depending on time of day. So I use the average 24.25 as the control temp.,Pocil
AU,S0032,OBO5027,Chase,doi.org/10.1371/journal.pone.0208545,Coral-dwelling fish moderate bleaching susceptibility of coral hosts,2018,Plos One,2015,Australia,-14.41,145.27,Lizard Island lagoon,Pacific,-14.405307,145.263782,May,2015,coral,2,adult,L,Pocillopora damicornis,"T, Fish, M, Bleaching Conditions, Site",Lab: 2 temp x 2 fish x 28 timepoints = 112. Field: Non-Bleaching: Fish and No fish = 2 Bleaching: 4 sites x 2 fish = 8 -> 112+2+8 = 122,Lab_Amb_NoFish_Day62,122,YES,L,0.0167,NO,,2,NR,NO,NR,NR,NO,YES,0,YES,14,,,0,CONTROL,CONSTANT,NO,NO,S0032_OBO5027_temp.csv,NR,24.25,BEFORE,24,COMMON,NO,C,C,C,C,,NATURAL,OUTDOOR,NR,NR,350,NR,F,,,,,,,,,,"",,,,,0.68,Maximum photochemical efficiency,YES,Nighttime,150,"",,,,YES,Tory.chase@my.jcu.edu.au,Depth 0-4m. Ambient temp was 23.5-25 depending on time of day. So I use the average 24.25 as the control temp.,Pocil
AU,S0032,OBO5028,Chase,doi.org/10.1371/journal.pone.0208545,Coral-dwelling fish moderate bleaching susceptibility of coral hosts,2018,Plos One,2015,Australia,-14.41,145.27,Lizard Island lagoon,Pacific,-14.405307,145.263782,May,2015,coral,2,adult,L,Pocillopora damicornis,"T, Fish, M, Bleaching Conditions, Site",Lab: 2 temp x 2 fish x 28 timepoints = 112. Field: Non-Bleaching: Fish and No fish = 2 Bleaching: 4 sites x 2 fish = 8 -> 112+2+8 = 122,Lab_Amb_NoFish_Day64,122,YES,L,0.0167,NO,,2,NR,NO,NR,NR,NO,YES,0,YES,14,,,0,CONTROL,CONSTANT,NO,NO,S0032_OBO5028_temp.csv,NR,24.25,BEFORE,25,COMMON,NO,C,C,C,C,,NATURAL,OUTDOOR,NR,NR,350,NR,F,,,,,,,,,,"",,,,,0.68,Maximum photochemical efficiency,YES,Nighttime,150,"",,,,YES,Tory.chase@my.jcu.edu.au,Depth 0-4m. Ambient temp was 23.5-25 depending on time of day. So I use the average 24.25 as the control temp.,Pocil
AU,S0032,OBO5029,Chase,doi.org/10.1371/journal.pone.0208545,Coral-dwelling fish moderate bleaching susceptibility of coral hosts,2018,Plos One,2015,Australia,-14.41,145.27,Lizard Island lagoon,Pacific,-14.405307,145.263782,May,2015,coral,2,adult,L,Pocillopora damicornis,"T, Fish, M, Bleaching Conditions, Site",Lab: 2 temp x 2 fish x 28 timepoints = 112. Field: Non-Bleaching: Fish and No fish = 2 Bleaching: 4 sites x 2 fish = 8 -> 112+2+8 = 122,Lab_Amb_NoFish_Day66,122,YES,L,0.0167,NO,,2,NR,NO,NR,NR,NO,YES,0,YES,14,,,0,CONTROL,CONSTANT,NO,NO,S0032_OBO5029_temp.csv,NR,24.25,BEFORE,24,COMMON,NO,C,C,C,C,,NATURAL,OUTDOOR,NR,NR,350,NR,SC,1.438222,Neubauer Hemocytometry,6,NR,2.51,,,Spectrophotometric equations,"Jeffrey and Humphrey, 1975",1.79,,C,Wax method,"Stimson and Kinzie, 1991","",,,,"","",,,,YES,Tory.chase@my.jcu.edu.au,Depth 0-4m. Ambient temp was 23.5-25 depending on time of day. So I use the average 24.25 as the control temp.,Pocil
AU,S0033,OBO5096,Kenkel,DOI 10.7717/peerj.6047,"Exploring mechanisms that affect coral cooperation: symbiont transmission mode, cell density and community composition",2018,PeerJ,2015,Australia,-30.2677,153.1374,"Pelorus Island, Great Barrier Reef",Pacific,18.33358,146.30276,April,2015,coral,6,adult,L,Acropora millepora,"Species, T, M",6 Species x 2 temp x 3 timepoints = 36,A_millepora_Control_Day2,36,YES,L,NR,NO,,6,30,NO,60,NO,NO,YES,0,YES,30,,,0,CONTROL,CONSTANT,NO,NO,S0033_OBO5096_temp.csv,NR,27,DURING,27,DIFFERENT,NO,C,C,C,C,,ARTIFICIAL,INDOOR,NR,NR,130-160,12,S,0.800988,Hemocytometry,4,NR,,,,,,"",,,Single wax dipping method,"Veal et al., 2010","",,,,"","",,,,YES,ckenkel@usc.edu,"Depth <10m. Symbiont density was normalized to both surface area and host protein content. Authors chose to report the data normzlied to protein due to difference in host biomass (tissue thickness is significantly greater in Goniopora columna). However, raw data with symb density normalized to surface area was still available. The 6 coral species are 3 pairs of closely related species of differeing symbiont transmission strategies (vertical or horizontal) : (1)Galaxea acrhelia (VT) and Galaxea astreata (HT); (2) Porites lobata (VT) and Goniopora columna (HT); (3) Montipora aequituberculata (VT) and Acropora millepora (HT).",Acrop
AU,S0033,OBO5097,Kenkel,DOI 10.7717/peerj.6047,"Exploring mechanisms that affect coral cooperation: symbiont transmission mode, cell density and community composition",2018,PeerJ,2015,Australia,-30.2677,153.1374,"Pelorus Island, Great Barrier Reef",Pacific,18.33358,146.30276,April,2015,coral,6,adult,L,Acropora millepora,"Species, T, M",6 Species x 2 temp x 3 timepoints = 36,A_millepora_Control_Day4,36,YES,L,NR,NO,,6,30,NO,60,NO,NO,YES,0,YES,30,,,0,CONTROL,CONSTANT,NO,NO,S0033_OBO5097_temp.csv,NR,27,DURING,27,DIFFERENT,NO,C,C,C,C,,ARTIFICIAL,INDOOR,NR,NR,130-160,12,S,0.84938,Hemocytometry,4,NR,,,,,,"",,,Single wax dipping method,"Veal et al., 2010","",,,,"","",,,,YES,ckenkel@usc.edu,"Depth <10m. Symbiont density was normalized to both surface area and host protein content. Authors chose to report the data normzlied to protein due to difference in host biomass (tissue thickness is significantly greater in Goniopora columna). However, raw data with symb density normalized to surface area was still available. The 6 coral species are 3 pairs of closely related species of differeing symbiont transmission strategies (vertical or horizontal) : (1)Galaxea acrhelia (VT) and Galaxea astreata (HT); (2) Porites lobata (VT) and Goniopora columna (HT); (3) Montipora aequituberculata (VT) and Acropora millepora (HT).",Acrop
AU,S0033,OBO5098,Kenkel,DOI 10.7717/peerj.6047,"Exploring mechanisms that affect coral cooperation: symbiont transmission mode, cell density and community composition",2018,PeerJ,2015,Australia,-30.2677,153.1374,"Pelorus Island, Great Barrier Reef",Pacific,18.33358,146.30276,April,2015,coral,6,adult,L,Acropora millepora,"Species, T, M",6 Species x 2 temp x 3 timepoints = 36,A_millepora_Control_Day17,36,YES,L,NR,NO,,6,30,NO,60,NO,NO,YES,0,YES,30,,,0,CONTROL,CONSTANT,NO,NO,S0033_OBO5098_temp.csv,NR,27,DURING,27,DIFFERENT,NO,C,C,C,C,,ARTIFICIAL,INDOOR,NR,NR,130-160,12,S,0.724858,Hemocytometry,4,NR,,,,,,"",,,Single wax dipping method,"Veal et al., 2010","",,,,"","",,,,YES,ckenkel@usc.edu,"Depth <10m. Symbiont density was normalized to both surface area and host protein content. Authors chose to report the data normzlied to protein due to difference in host biomass (tissue thickness is significantly greater in Goniopora columna). However, raw data with symb density normalized to surface area was still available. The 6 coral species are 3 pairs of closely related species of differeing symbiont transmission strategies (vertical or horizontal) : (1)Galaxea acrhelia (VT) and Galaxea astreata (HT); (2) Porites lobata (VT) and Goniopora columna (HT); (3) Montipora aequituberculata (VT) and Acropora millepora (HT).",Acrop
AU,S0033,OBO5099,Kenkel,DOI 10.7717/peerj.6047,"Exploring mechanisms that affect coral cooperation: symbiont transmission mode, cell density and community composition",2018,PeerJ,2015,Australia,-30.2677,153.1374,"Pelorus Island, Great Barrier Reef",Pacific,18.33358,146.30276,April,2015,coral,6,adult,L,Acropora millepora,"Species, T, M",6 Species x 2 temp x 3 timepoints = 36,A_millepora_Heat_Day2,36,YES,L,NR,NO,,6,30,NO,60,NO,NO,YES,0,YES,30,48,2,0,HEAT,INCREASED,NO,NO,S0033_OBO5099_temp.csv,NR,27,DURING,29,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,130-160,12,S,0.817572,Hemocytometry,4,NR,,,,,,"",,,Single wax dipping method,"Veal et al., 2010","",,,,"","",,,,YES,ckenkel@usc.edu,"Depth <10m. Symbiont density was normalized to both surface area and host protein content. Authors chose to report the data normzlied to protein due to difference in host biomass (tissue thickness is significantly greater in Goniopora columna). However, raw data with symb density normalized to surface area was still available. The 6 coral species are 3 pairs of closely related species of differeing symbiont transmission strategies (vertical or horizontal) : (1)Galaxea acrhelia (VT) and Galaxea astreata (HT); (2) Porites lobata (VT) and Goniopora columna (HT); (3) Montipora aequituberculata (VT) and Acropora millepora (HT).",Acrop
AU,S0033,OBO5100,Kenkel,DOI 10.7717/peerj.6047,"Exploring mechanisms that affect coral cooperation: symbiont transmission mode, cell density and community composition",2018,PeerJ,2015,Australia,-30.2677,153.1374,"Pelorus Island, Great Barrier Reef",Pacific,18.33358,146.30276,April,2015,coral,6,adult,L,Acropora millepora,"Species, T, M",6 Species x 2 temp x 3 timepoints = 36,A_millepora_Heat_Day4,36,YES,L,NR,NO,,6,30,NO,60,NO,NO,YES,0,YES,30,96,4,0,HEAT,INCREASED,NO,NO,S0033_OBO5100_temp.csv,NR,27,DURING,31,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,130-160,12,S,0.742105,Hemocytometry,4,NR,,,,,,"",,,Single wax dipping method,"Veal et al., 2010","",,,,"","",,,,YES,ckenkel@usc.edu,"Depth <10m. Symbiont density was normalized to both surface area and host protein content. Authors chose to report the data normzlied to protein due to difference in host biomass (tissue thickness is significantly greater in Goniopora columna). However, raw data with symb density normalized to surface area was still available. The 6 coral species are 3 pairs of closely related species of differeing symbiont transmission strategies (vertical or horizontal) : (1)Galaxea acrhelia (VT) and Galaxea astreata (HT); (2) Porites lobata (VT) and Goniopora columna (HT); (3) Montipora aequituberculata (VT) and Acropora millepora (HT).",Acrop
AU,S0033,OBO5101,Kenkel,DOI 10.7717/peerj.6047,"Exploring mechanisms that affect coral cooperation: symbiont transmission mode, cell density and community composition",2018,PeerJ,2015,Australia,-30.2677,153.1374,"Pelorus Island, Great Barrier Reef",Pacific,18.33358,146.30276,April,2015,coral,6,adult,L,Acropora millepora,"Species, T, M",6 Species x 2 temp x 3 timepoints = 36,A_millepora_Heat_Day17,36,YES,L,NR,NO,,6,30,NO,60,NO,NO,YES,0,YES,30,408,17,0,HEAT,INCREASED,NO,NO,S0033_OBO5101_temp.csv,NR,27,DURING,31,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,130-160,12,S,0.470326,Hemocytometry,4,NR,,,,,,"",,,Single wax dipping method,"Veal et al., 2010","",,,,"","",,,,YES,ckenkel@usc.edu,"Depth <10m. Symbiont density was normalized to both surface area and host protein content. Authors chose to report the data normzlied to protein due to difference in host biomass (tissue thickness is significantly greater in Goniopora columna). However, raw data with symb density normalized to surface area was still available. The 6 coral species are 3 pairs of closely related species of differeing symbiont transmission strategies (vertical or horizontal) : (1)Galaxea acrhelia (VT) and Galaxea astreata (HT); (2) Porites lobata (VT) and Goniopora columna (HT); (3) Montipora aequituberculata (VT) and Acropora millepora (HT).",Acrop
AU,S0033,OBO5102,Kenkel,DOI 10.7717/peerj.6047,"Exploring mechanisms that affect coral cooperation: symbiont transmission mode, cell density and community composition",2018,PeerJ,2015,Australia,-30.2677,153.1374,"Davies Reef, Great Barrier Reef",Pacific,18.49816,147.37888,April ,2015,coral,6,adult,L,Galaxea acrhelia,"Species, T, M",6 Species x 2 temp x 3 timepoints = 36,G_acrhelia_Control_Day2,36,YES,L,NR,NO,,6,30,NO,60,NO,NO,YES,0,YES,30,,,0,CONTROL,CONSTANT,NO,NO,S0033_OBO5102_temp.csv,NR,27,DURING,27,DIFFERENT,NO,C,C,C,C,,ARTIFICIAL,INDOOR,NR,NR,130-160,12,S,0.875281,Hemocytometry,4,NR,,,,,,"",,,Single wax dipping method,"Veal et al., 2010","",,,,"","",,,,YES,ckenkel@usc.edu,"Depth <10m. Symbiont density was normalized to both surface area and host protein content. Authors chose to report the data normzlied to protein due to difference in host biomass (tissue thickness is significantly greater in Goniopora columna). However, raw data with symb density normalized to surface area was still available. The 6 coral species are 3 pairs of closely related species of differeing symbiont transmission strategies (vertical or horizontal) : (1)Galaxea acrhelia (VT) and Galaxea astreata (HT); (2) Porites lobata (VT) and Goniopora columna (HT); (3) Montipora aequituberculata (VT) and Acropora millepora (HT).",Galax
AU,S0033,OBO5103,Kenkel,DOI 10.7717/peerj.6047,"Exploring mechanisms that affect coral cooperation: symbiont transmission mode, cell density and community composition",2018,PeerJ,2015,Australia,-30.2677,153.1374,"Davies Reef, Great Barrier Reef",Pacific,18.49816,147.37888,April ,2015,coral,6,adult,L,Galaxea acrhelia,"Species, T, M",6 Species x 2 temp x 3 timepoints = 36,G_acrhelia_Control_Day4,36,YES,L,NR,NO,,6,30,NO,60,NO,NO,YES,0,YES,30,,,0,CONTROL,CONSTANT,NO,NO,S0033_OBO5103_temp.csv,NR,27,DURING,27,DIFFERENT,NO,C,C,C,C,,ARTIFICIAL,INDOOR,NR,NR,130-160,12,S,0.929796,Hemocytometry,4,NR,,,,,,"",,,Single wax dipping method,"Veal et al., 2010","",,,,"","",,,,YES,ckenkel@usc.edu,"Depth <10m. Symbiont density was normalized to both surface area and host protein content. Authors chose to report the data normzlied to protein due to difference in host biomass (tissue thickness is significantly greater in Goniopora columna). However, raw data with symb density normalized to surface area was still available. The 6 coral species are 3 pairs of closely related species of differeing symbiont transmission strategies (vertical or horizontal) : (1)Galaxea acrhelia (VT) and Galaxea astreata (HT); (2) Porites lobata (VT) and Goniopora columna (HT); (3) Montipora aequituberculata (VT) and Acropora millepora (HT).",Galax
AU,S0033,OBO5104,Kenkel,DOI 10.7717/peerj.6047,"Exploring mechanisms that affect coral cooperation: symbiont transmission mode, cell density and community composition",2018,PeerJ,2015,Australia,-30.2677,153.1374,"Davies Reef, Great Barrier Reef",Pacific,18.49816,147.37888,April ,2015,coral,6,adult,L,Galaxea acrhelia,"Species, T, M",6 Species x 2 temp x 3 timepoints = 36,G_acrhelia_Control_Day17,36,YES,L,NR,NO,,6,30,NO,60,NO,NO,YES,0,YES,30,,,0,CONTROL,CONSTANT,NO,NO,S0033_OBO5104_temp.csv,NR,27,DURING,27,DIFFERENT,NO,C,C,C,C,,ARTIFICIAL,INDOOR,NR,NR,130-160,12,S,0.90283,Hemocytometry,4,NR,,,,,,"",,,Single wax dipping method,"Veal et al., 2010","",,,,"","",,,,YES,ckenkel@usc.edu,"Depth <10m. Symbiont density was normalized to both surface area and host protein content. Authors chose to report the data normzlied to protein due to difference in host biomass (tissue thickness is significantly greater in Goniopora columna). However, raw data with symb density normalized to surface area was still available. The 6 coral species are 3 pairs of closely related species of differeing symbiont transmission strategies (vertical or horizontal) : (1)Galaxea acrhelia (VT) and Galaxea astreata (HT); (2) Porites lobata (VT) and Goniopora columna (HT); (3) Montipora aequituberculata (VT) and Acropora millepora (HT).",Galax
